# Name of benchmark/experiment: FILLET Experiment 1a (warm start, au)
# Model: AVALON (Albedo-feedback Variable Axial-tilt Latitudinal Outgoing-Net EBM)
# Ice line definition: latitude where annual-mean surface temperature crosses -10.0 °C
# Ice-free convention: NMaxLand=NMinLand=NMaxSea=NMinSea=90; SMaxLand=SMinLand=SMaxSea=SMinSea=-90
# Case Inst Obl XCO2 Tglob IceLineNMaxLand IceLineNMinLand IceLineNMaxSea IceLineNMinSea IceLineSMaxLand IceLineSMinLand IceLineSMaxSea IceLineSMinSea Diff OLRglob
113 0.8264462809917354 50.0 280.0 277.0400953129178 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 217.7801906258357
114 1.306122448979592 60.0 280.0 340.4783445197353 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 344.65668903947056
115 1.2695893671890497 60.0 280.0 335.6582583214281 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 335.0165166428562
116 1.2345679012345678 60.0 280.0 331.0375295652099 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 325.7750591304199
117 1.2009757928316758 60.0 280.0 326.6053969245243 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 316.9107938490487
118 1.168736303871439 60.0 280.0 322.3517397940641 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 308.40347958812816
119 1.1377777777777778 60.0 280.0 318.2671094248934 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 300.23421884978694
120 1.10803324099723 60.0 280.0 314.3426767523954 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 292.3853535047908
121 1.0794400404790014 60.0 280.0 310.57011002842677 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 284.8402200568535
122 1.0519395134779752 60.0 280.0 306.94173037999735 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 277.58346075999475
